"pair","score"
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9sepA~~~sepA_2",7.07498e-09
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9sigS~~~sigS_2",5.39872e-09
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9skfC",3.69857e-09
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9smc_1~~~smc_2~~~smc_3~~~recF_2~~~recF_1~~~smc_4~~~recF_3",2.76426e-14
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9speC_2~~~speC_1~~~speC~~~speC_3",3.85831e-09
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9speC_3~~~speC~~~speC_1~~~speC_2",2.93249e-15
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9speC~~~speC_2~~~speH~~~speC_1~~~speC_3~~~tst_2~~~speH_1~~~tst_3",4.34369e-09
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9speH_2~~~speC_3",2.54517e-09
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9splB~~~splB_2~~~splB_1",5.46107e-11
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9tatAy",6.03767e-10
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9tcyC~~~tcyC_2~~~tcyN~~~tcyC_1~~~tcyC_3~~~yxeO",1.13942e-08
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9tipA~~~mta~~~mta_1",1.51306e-10
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9traP",5.23748e-14
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9tst_2~~~tst~~~tst_1~~~tst_3",1.48372e-08
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9xerC_2~~~xerD_3~~~xerD_5~~~xerD_2~~~xerD_6~~~xerC_4~~~xerC_1~~~xerC_3~~~xerD_4~~~xerC_6",1.98104e-08
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9xerD_2~~~xerD_4~~~xerC_2~~~xerC_6~~~xerC_4~~~xerC_3~~~xerC_5~~~xerC_7",3.99595e-10
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9xerD_3~~~xerD_2~~~xerD_4~~~xerD_1",4.59891e-09
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9xis",2.15772e-08
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9ydaG~~~ydaG_1~~~ydaG_2",-5.49223e-14
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9ydaG~~~ydaG_2",4.06117e-27
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9yecD",7.16387e-08
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9yezG_2~~~yezG_8~~~yezG_7~~~yezG_12~~~yezG_6~~~yezG_5~~~yezG_3~~~yezG_4~~~yezG_9~~~yezG_1~~~yezG_10",3.87133e-14
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9yezG_6~~~yezG_4~~~yezG_7~~~yezG_3~~~yezG_1~~~yezG_2~~~yezG_5~~~yezG_8",1.28016e-13
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9yezG_6~~~yezG_8~~~yezG_9~~~yezG_2~~~yezG_1~~~yezG_4~~~yezG_7~~~yezG_3~~~yezG_5",1.47081e-09
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9yfiZ_2",1.47313e-10
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9yknY~~~yknY_1~~~yknY_2~~~macB_1",2.3636e-28
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9ywtF~~~lytR_2~~~lytR_3",7.07498e-09
"lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9zipA",2.21846e-10
"lpl2_4~~~lpl2_7~~~lpl2_5~~~lpl2_2~~~lpl2_6~~~lpl2~~~lpl2_1~~~lpl2_3~~~lpl2_8~~~lpl2_10lpl2_6",3.0599e-19
"lpl2_4~~~lpl2_7~~~lpl2_5~~~lpl2_2~~~lpl2_6~~~lpl2~~~lpl2_1~~~lpl2_3~~~lpl2_8~~~lpl2_10speC_2~~~speC_1~~~speC~~~speC_3",9.01545e-08
"lpl2_4~~~lpl2_7~~~lpl2_5~~~lpl2_2~~~lpl2_6~~~lpl2~~~lpl2_1~~~lpl2_3~~~lpl2_8~~~lpl2_10tagE_1~~~tagE_3~~~gtf1_1~~~gtf1_2",8.14916e-09
"lpl2_4~~~lpl2_7~~~lpl2_5~~~lpl2_2~~~lpl2_6~~~lpl2~~~lpl2_1~~~lpl2_3~~~lpl2_8~~~lpl2_10tst_1",1.87108e-10
"lpl2_4~~~lpl2_7~~~lpl2_5~~~lpl2_2~~~lpl2_6~~~lpl2~~~lpl2_1~~~lpl2_3~~~lpl2_8~~~lpl2_10yezG_14~~~yezG_4~~~yezG_6~~~yezG_5~~~yezG_3~~~yezG_2~~~yezG_7~~~yezG_9",9.86324e-08
"lpl2_4~~~lpl2_7~~~lpl2_5~~~lpl2_2~~~lpl2_6~~~lpl2~~~lpl2_1~~~lpl2_3~~~lpl2_8~~~lpl2_10yezG_5~~~yezG_4~~~yezG_3~~~yezG_2~~~yezG_8~~~yezG_6~~~yezG_7~~~yezG_9~~~yezG_11",4.22971e-12
"lpl2_4~~~lpl2_7~~~lpl2_5~~~lpl2_2~~~lpl2_6~~~lpl2~~~lpl2_1~~~lpl2_3~~~lpl2_8~~~lpl2_10ykuT~~~ykuT_2",1.22634e-12
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6",7.88609e-20
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9lpl2_7~~~lpl2_6~~~lpl2_2~~~lpl2_3~~~lpl2_4~~~lpl2_5",1.83746e-22
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9lukDv~~~lukDv_1~~~lukDv_2~~~lukDv_3",3.37501e-13
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9lukEv~~~hlgA_1~~~lukEv_2~~~lukEv_3~~~lukEv_1~~~lukE",3.37501e-13
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9lukS~~~hlgC~~~hlgC_1~~~hlgA_2~~~hlgC_2",2.26008e-11
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9macB~~~macB_2~~~macB_1",4.24749e-14
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9mecI~~~mecI_1~~~mecI_2",1.00235e-16
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9narX~~~narX_2",4.99368e-13
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9natA_1~~~rbsA~~~natA_4~~~opuBA_1~~~natA_2",6.87192e-14
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9natA_3",1.63648e-13
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9nirC~~~nirC_2",1.21852e-12
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9norG_1~~~norG~~~norG_2",2.22333e-11
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9nreB~~~nreB_1~~~nreB_2",3.75349e-09
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9pbpX_1~~~pbpX_2~~~pbpX_3",1.11257e-10
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9pspE~~~glpE_4~~~glpE_3~~~glpE_1~~~tusA~~~glpE_2",1.74318e-11
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9ricR~~~ricR_1~~~ricR_2",1.74318e-11
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9rnhA~~~rnhA_2",1.63681e-13
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9scn_2~~~scn_1~~~scn_3",2.43781e-13
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9sdrM~~~sdrM_3~~~sdrM_1~~~sdrM_2",3.09491e-10
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9sepA_1~~~aur~~~aur_1~~~aur_2",2.54585e-08
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9sepA~~~sepA_2",2.40344e-10
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9sigS~~~sigS_2",2.98272e-10
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9skfC",1.11257e-10
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9smc_1~~~smc_2~~~smc_3~~~recF_2~~~recF_1~~~smc_4~~~recF_3",8.292e-09
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9speC_2~~~speC_1~~~speC~~~speC_3",9.10851e-11
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9speC_3~~~speC~~~speC_1~~~speC_2",6.27093e-13
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9speC~~~speC_2~~~speH~~~speC_1~~~speC_3~~~tst_2~~~speH_1~~~tst_3",6.59263e-11
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9speH",5.55097e-09
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9speH_2~~~speC_3",6.22758e-11
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9splA~~~splA_2~~~splA_1~~~splB",2.25434e-13
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9splB~~~splB_2~~~splB_1",9.3775e-14
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9splC~~~splB~~~splB_3~~~splB_1~~~splB_2~~~splC_2~~~splC_1~~~splB_4",4.24407e-15
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9splE_1~~~splE_2~~~splF~~~splD_2~~~splE~~~splF_1~~~splD~~~splF_2",5.87587e-10
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9splF_1~~~splD~~~splF~~~splE_2~~~splB_2~~~splE_3~~~splE_1~~~splB_1~~~splE~~~splF_2~~~splD_1~~~splD_2",1.11982e-08
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9tcyC~~~tcyC_2~~~tcyN~~~tcyC_1~~~tcyC_3~~~yxeO",5.05978e-11
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9tipA~~~mta~~~mta_1",1.37601e-12
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9traP",5.92245e-13
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9tst_1~~~tst_2~~~tst_3",2.96257e-11
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9tst_2~~~tst~~~tst_1~~~tst_3",1.44104e-10
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9xerC_2~~~xerD_3~~~xerD_5~~~xerD_2~~~xerD_6~~~xerC_4~~~xerC_1~~~xerC_3~~~xerD_4~~~xerC_6",8.56221e-12
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9xerD_2~~~xerD_4~~~xerC_2~~~xerC_6~~~xerC_4~~~xerC_3~~~xerC_5~~~xerC_7",2.11926e-11
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9xerD_3~~~xerD_2~~~xerD_4~~~xerD_1",1.44104e-10
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9yecD",1.04891e-10
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9yezG_2~~~yezG_8~~~yezG_7~~~yezG_12~~~yezG_6~~~yezG_5~~~yezG_3~~~yezG_4~~~yezG_9~~~yezG_1~~~yezG_10",5.24528e-10
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9yezG_4~~~yezG_2~~~yezG_3~~~yezG_1~~~yezG_5~~~yezG_6~~~yezG_7~~~yezG_10~~~yezG_8",9.10797e-12
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9yezG_5~~~yezG_2~~~yezG_7~~~yezG_4~~~yezG_9~~~yezG_1~~~yezG_6~~~yezG_3~~~yezG_8~~~yezG~~~yezG_11",6.73209e-10
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9yezG_6~~~yezG_4~~~yezG_7~~~yezG_3~~~yezG_1~~~yezG_2~~~yezG_5~~~yezG_8",1.5952e-13
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9yfiZ_2",2.239e-13
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9yknY~~~yknY_1~~~yknY_2~~~macB_1",1.07664e-13
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9ykoC_2~~~ykoC_1~~~ykoC~~~ecfT_1~~~ecfT_2",2.7659e-09
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9ykoD_2~~~ecfA3~~~ecfA1_1~~~ykoD_1~~~ecfA1_2~~~ykoD_3",3.49522e-09
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9ywtF~~~lytR_2~~~lytR_3",2.40344e-10
"lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9zipA",1.00238e-08
"lpl2_6tagE_1~~~tagE_3~~~gtf1_1~~~gtf1_2",1.39309e-08
"lpl2_6tst_1",1.28179e-13
"lpl2_6xecD~~~bacC_2~~~bacC",2.73522e-15
"lpl2_6xerD_3~~~xerD_2~~~xerD_1~~~xerD_4",1.04187e-09
"lpl2_6yezG_14~~~yezG_4~~~yezG_6~~~yezG_5~~~yezG_3~~~yezG_2~~~yezG_7~~~yezG_9",9.66078e-11
"lpl2_6yezG_5~~~yezG_4~~~yezG_3~~~yezG_2~~~yezG_8~~~yezG_6~~~yezG_7~~~yezG_9~~~yezG_11",6.62227e-12
"lpl2_6ykuT~~~ykuT_2",4.42235e-11
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6lpl2_7~~~lpl2_6~~~lpl2_2~~~lpl2_3~~~lpl2_4~~~lpl2_5",8.44051e-13
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6lukDv~~~lukDv_1~~~lukDv_2~~~lukDv_3",9.60818e-12
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6lukEv~~~hlgA_1~~~lukEv_2~~~lukEv_3~~~lukEv_1~~~lukE",1.83455e-11
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6lukS~~~hlgC~~~hlgC_1~~~hlgA_2~~~hlgC_2",9.53223e-12
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6macB~~~macB_2~~~macB_1",2.94798e-11
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6mecI~~~mecI_1~~~mecI_2",4.42092e-08
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6narX~~~narX_2",2.83521e-13
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6natA_1~~~rbsA~~~natA_4~~~opuBA_1~~~natA_2",4.61036e-11
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6natA_3",3.8263e-11
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6nirC~~~nirC_2",1.97899e-14
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6norG_1~~~norG~~~norG_2",2.43776e-16
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6nreB~~~nreB_1~~~nreB_2",6.37418e-10
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6pbpX_1~~~pbpX_2~~~pbpX_3",1.17153e-12
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6pspE~~~glpE_4~~~glpE_3~~~glpE_1~~~tusA~~~glpE_2",6.71523e-17
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6ricR~~~ricR_1~~~ricR_2",6.71523e-17
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6rnhA~~~rnhA_2",1.82022e-13
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6scn_2~~~scn_1~~~scn_3",4.99669e-18
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6sdrC~~~sdrD_2~~~sdrD~~~sdrC_1~~~sdrC_2~~~sdrE_2",7.18921e-09
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6sdrM~~~sdrM_3~~~sdrM_1~~~sdrM_2",4.00617e-12
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6sepA_1~~~aur~~~aur_1~~~aur_2",7.7122e-14
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6sepA~~~sepA_2",2.95616e-12
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6sigS~~~sigS_2",1.67024e-12
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6skfC",1.17153e-12
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6speC_2~~~speC_1~~~speC~~~speC_3",3.58215e-13
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6speC_3~~~speC~~~speC_1~~~speC_2",9.01514e-11
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6speC~~~speC_2~~~speH~~~speC_1~~~speC_3~~~tst_2~~~speH_1~~~tst_3",4.57805e-12
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6speH",2.3498e-10
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6speH_2~~~speC_3",1.98723e-09
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6splA~~~splA_2~~~splA_1~~~splB",3.86451e-11
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6splB~~~splB_2~~~splB_1",6.83192e-11
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6splC~~~splB~~~splB_3~~~splB_1~~~splB_2~~~splC_2~~~splC_1~~~splB_4",8.49161e-13
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6tcyC~~~tcyC_2~~~tcyN~~~tcyC_1~~~tcyC_3~~~yxeO",3.37354e-12
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6tipA~~~mta~~~mta_1",3.86002e-12
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6traP",9.38258e-15
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6tst_1~~~tst_2~~~tst_3",2.92634e-09
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6tst_2~~~tst~~~tst_1~~~tst_3",3.09148e-12
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6xerD_3~~~xerD_2~~~xerD_4~~~xerD_1",1.59862e-12
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6ydaG~~~ydaG_2",1.01041e-08
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6yecD",1.07616e-10
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6yezG_4~~~yezG_2~~~yezG_3~~~yezG_1~~~yezG_5~~~yezG_6~~~yezG_7~~~yezG_10~~~yezG_8",3.87949e-15
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6yezG_6~~~yezG_4~~~yezG_7~~~yezG_3~~~yezG_1~~~yezG_2~~~yezG_5~~~yezG_8",7.25885e-14
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6yezG_6~~~yezG_8~~~yezG_9~~~yezG_2~~~yezG_1~~~yezG_4~~~yezG_7~~~yezG_3~~~yezG_5",7.98562e-08
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6yfiZ_2",1.34571e-14
"lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6yknY~~~yknY_1~~~yknY_2~~~macB_1",6.56819e-11
