"sample_id","cc"
19859,"Other"
19868,"Other"
19896,"Other"
19899,"Other"
19926,"Other"
19929,"Other"
19930,"Other"
19946,"Other"
19948,"Other"
19966,"Other"
19982,"Other"
19992,"Other"
19997,"Other"
20026,"Other"
20043,"Other"
20056,"Other"
20057,"Other"
27330,"Other"
27433,"Other"
27601,"Other"
27608,"Other"
27623,"Other"
29022,"Other"
30352,"Other"
31260,"Other"
31335,"Other"
31953,"Other"
38808,"Other"
38822,"Other"
38850,"Other"
39925,"Other"
39964,"Other"
40022,"Other"
40874,"Other"
40891,"Other"
40917,"Other"
40925,"Other"
41006,"Other"
41841,"Other"
41843,"Other"
41848,"Other"
41857,"Other"
41858,"Other"
41860,"Other"
41861,"Other"
41865,"Other"
41868,"Other"
41869,"Other"
41874,"Other"
41878,"Other"
41880,"Other"
41884,"Other"
41886,"Other"
41891,"Other"
41908,"Other"
41912,"Other"
41921,"Other"
41924,"Other"
41928,"Other"
41938,"Other"
10363,"Other"
12686,"Other"
1641,"Other"
29736,"Other"
31804,"Other"
28408,"Other"
2383,"Other"
2384,"Other"
2385,"Other"
4126,"Other"
4130,"Other"
5158,"Other"
11456,"Other"
11634,"Other"
11692,"Other"
13137,"Other"
13560,"Other"
14220,"Other"
21845,"Other"
23325,"Other"
23428,"Other"
24061,"Other"
24301,"Other"
24315,"Other"
24360,"Other"
24552,"Other"
24662,"Other"
24685,"Other"
24690,"Other"
24862,"Other"
24943,"Other"
25010,"Other"
25147,"Other"
25197,"Other"
25276,"Other"
25330,"Other"
25377,"Other"
25399,"Other"
25632,"Other"
25653,"Other"
25697,"Other"
25721,"Other"
25987,"Other"
27152,"Other"
30829,"Other"
34192,"Other"
34461,"Other"
39331,"Other"
39374,"Other"
42267,"Other"
28423,"Other"
28421,"Other"
28406,"Other"
28410,"Other"
28412,"Other"
28414,"Other"
31882,"Other"
28404,"Other"
6278,"Other"
24014,"Other"
679,"Other"
1849,"Other"
30551,"Other"
4094,"Other"
4256,"Other"
6272,"Other"
8008,"Other"
9008,"Other"
9132,"Other"
9606,"Other"
9904,"Other"
9910,"Other"
9956,"Other"
10298,"Other"
13217,"Other"
13259,"Other"
13557,"Other"
15067,"Other"
15221,"Other"
16831,"Other"
16847,"Other"
16849,"Other"
16853,"Other"
16938,"Other"
17241,"Other"
17247,"Other"
17320,"Other"
17362,"Other"
18265,"Other"
18993,"Other"
18996,"Other"
18998,"Other"
18999,"Other"
19016,"Other"
19033,"Other"
19719,"Other"
21994,"Other"
22030,"Other"
24068,"Other"
24077,"Other"
24114,"Other"
24172,"Other"
24175,"Other"
24203,"Other"
24246,"Other"
24277,"Other"
24280,"Other"
24297,"Other"
24363,"Other"
24418,"Other"
24450,"Other"
24474,"Other"
24509,"Other"
24524,"Other"
24528,"Other"
24596,"Other"
24713,"Other"
24749,"Other"
24767,"Other"
24779,"Other"
24784,"Other"
24787,"Other"
24848,"Other"
24896,"Other"
24910,"Other"
24956,"Other"
24964,"Other"
24985,"Other"
25001,"Other"
25044,"Other"
25062,"Other"
25117,"Other"
25195,"Other"
25235,"Other"
25350,"Other"
25383,"Other"
25419,"Other"
25454,"Other"
25495,"Other"
25601,"Other"
25656,"Other"
25680,"Other"
25735,"Other"
25852,"Other"
25956,"Other"
27131,"Other"
29421,"Other"
30319,"Other"
30332,"Other"
30365,"Other"
30395,"Other"
30421,"Other"
31013,"Other"
31137,"Other"
31286,"Other"
33115,"Other"
33770,"Other"
33908,"Other"
33916,"Other"
33973,"Other"
34183,"Other"
34211,"Other"
34215,"Other"
34218,"Other"
34370,"Other"
37837,"Other"
37862,"Other"
41547,"Other"
360,"Other"
3343,"Other"
6578,"Other"
17804,"Other"
19452,"Other"
34644,"Other"
34654,"Other"
34681,"Other"
34725,"Other"
34736,"Other"
34761,"Other"
37463,"Other"
5813,"Other"
9698,"Other"
12684,"Other"
15811,"Other"
16085,"Other"
16666,"Other"
18799,"Other"
23100,"Other"
26305,"Other"
26318,"Other"
26328,"Other"
31574,"Other"
32309,"Other"
33534,"Other"
36844,"Other"
37182,"Other"
39562,"Other"
40496,"Other"
40543,"Other"
40557,"Other"
40577,"Other"
40643,"Other"
40664,"Other"
40670,"Other"
40725,"Other"
40872,"Other"
40902,"Other"
13102,"Other"
13151,"Other"
13158,"Other"
13164,"Other"
13175,"Other"
13186,"Other"
13192,"Other"
27214,"Other"
27367,"Other"
27480,"Other"
27622,"Other"
27636,"Other"
34691,"Other"
34717,"Other"
12694,"Other"
12695,"Other"
12696,"Other"
12698,"Other"
18450,"Other"
19998,"Other"
35551,"Other"
35873,"Other"
36401,"Other"
37408,"Other"
376,"Other"
405,"Other"
410,"Other"
411,"Other"
412,"Other"
414,"Other"
421,"Other"
422,"Other"
424,"Other"
426,"Other"
436,"Other"
439,"Other"
442,"Other"
449,"Other"
451,"Other"
563,"Other"
569,"Other"
570,"Other"
725,"Other"
726,"Other"
727,"Other"
755,"Other"
992,"Other"
995,"Other"
1112,"Other"
1114,"Other"
1118,"Other"
1120,"Other"
1121,"Other"
1122,"Other"
1123,"Other"
1124,"Other"
1125,"Other"
1269,"Other"
1270,"Other"
1275,"Other"
1280,"Other"
1285,"Other"
1493,"Other"
1523,"Other"
1528,"Other"
1533,"Other"
1578,"Other"
1579,"Other"
1580,"Other"
1581,"Other"
1582,"Other"
1584,"Other"
1585,"Other"
1586,"Other"
1587,"Other"
1589,"Other"
1590,"Other"
1592,"Other"
1593,"Other"
1594,"Other"
1595,"Other"
1596,"Other"
1597,"Other"
1598,"Other"
1601,"Other"
1602,"Other"
1603,"Other"
1604,"Other"
1605,"Other"
1606,"Other"
1607,"Other"
1608,"Other"
1609,"Other"
1611,"Other"
1613,"Other"
1614,"Other"
1615,"Other"
1616,"Other"
1617,"Other"
1619,"Other"
1657,"Other"
1677,"Other"
1732,"Other"
1742,"Other"
1895,"Other"
1896,"Other"
1898,"Other"
1899,"Other"
1900,"Other"
1901,"Other"
1902,"Other"
1903,"Other"
1904,"Other"
1905,"Other"
1907,"Other"
1908,"Other"
1909,"Other"
1910,"Other"
1911,"Other"
1915,"Other"
1916,"Other"
1917,"Other"
1918,"Other"
1920,"Other"
1921,"Other"
1922,"Other"
1923,"Other"
1924,"Other"
1926,"Other"
1927,"Other"
1928,"Other"
1929,"Other"
1930,"Other"
1932,"Other"
1933,"Other"
1934,"Other"
2381,"Other"
2382,"Other"
2421,"Other"
2422,"Other"
2423,"Other"
2992,"Other"
2996,"Other"
3004,"Other"
3033,"Other"
3034,"Other"
3036,"Other"
3037,"Other"
3039,"Other"
3041,"Other"
3044,"Other"
3047,"Other"
3051,"Other"
3052,"Other"
3061,"Other"
3063,"Other"
3064,"Other"
3065,"Other"
3068,"Other"
3069,"Other"
3071,"Other"
3072,"Other"
3073,"Other"
3075,"Other"
3077,"Other"
3080,"Other"
3082,"Other"
3088,"Other"
3091,"Other"
3092,"Other"
3094,"Other"
3101,"Other"
3107,"Other"
3109,"Other"
3110,"Other"
3111,"Other"
3115,"Other"
3117,"Other"
3118,"Other"
3120,"Other"
3121,"Other"
3122,"Other"
3124,"Other"
3125,"Other"
3127,"Other"
3131,"Other"
3142,"Other"
3143,"Other"
3146,"Other"
3151,"Other"
3155,"Other"
3158,"Other"
3161,"Other"
3162,"Other"
3163,"Other"
3165,"Other"
3166,"Other"
3167,"Other"
3168,"Other"
3169,"Other"
3172,"Other"
3173,"Other"
3174,"Other"
3175,"Other"
3176,"Other"
3185,"Other"
3187,"Other"
3197,"Other"
3198,"Other"
3199,"Other"
3200,"Other"
3201,"Other"
3209,"Other"
3213,"Other"
3214,"Other"
3216,"Other"
3219,"Other"
3220,"Other"
3221,"Other"
3226,"Other"
3227,"Other"
3233,"Other"
3238,"Other"
3244,"Other"
3245,"Other"
3246,"Other"
3261,"Other"
3263,"Other"
3265,"Other"
3269,"Other"
3272,"Other"
3276,"Other"
3277,"Other"
3278,"Other"
3279,"Other"
3291,"Other"
3292,"Other"
3293,"Other"
3298,"Other"
3302,"Other"
3303,"Other"
3308,"Other"
3311,"Other"
3312,"Other"
3317,"Other"
3320,"Other"
3328,"Other"
3329,"Other"
3334,"Other"
3335,"Other"
3336,"Other"
3338,"Other"
3341,"Other"
3347,"Other"
3350,"Other"
3351,"Other"
3363,"Other"
3365,"Other"
3366,"Other"
3437,"Other"
3438,"Other"
3445,"Other"
3567,"Other"
3569,"Other"
3570,"Other"
3585,"Other"
3586,"Other"
3589,"Other"
3591,"Other"
3594,"Other"
3605,"Other"
3998,"Other"
4150,"Other"
4225,"Other"
4300,"Other"
4301,"Other"
4302,"Other"
4303,"Other"
4304,"Other"
4305,"Other"
4306,"Other"
4307,"Other"
4308,"Other"
4309,"Other"
4310,"Other"
4311,"Other"
4312,"Other"
4313,"Other"
4314,"Other"
4315,"Other"
4316,"Other"
4318,"Other"
4319,"Other"
4321,"Other"
4322,"Other"
4323,"Other"
4324,"Other"
4325,"Other"
4326,"Other"
4327,"Other"
4328,"Other"
4329,"Other"
4330,"Other"
4331,"Other"
4332,"Other"
4333,"Other"
4334,"Other"
4335,"Other"
4336,"Other"
4337,"Other"
4338,"Other"
4339,"Other"
4341,"Other"
4342,"Other"
4343,"Other"
4344,"Other"
4345,"Other"
4346,"Other"
4347,"Other"
4348,"Other"
4349,"Other"
4350,"Other"
4351,"Other"
4352,"Other"
4353,"Other"
4354,"Other"
4355,"Other"
4356,"Other"
4357,"Other"
4358,"Other"
4359,"Other"
4360,"Other"
4361,"Other"
4362,"Other"
4363,"Other"
4364,"Other"
4365,"Other"
4366,"Other"
4367,"Other"
4368,"Other"
4369,"Other"
4370,"Other"
4371,"Other"
4372,"Other"
4373,"Other"
4374,"Other"
4375,"Other"
4377,"Other"
4378,"Other"
4379,"Other"
4380,"Other"
4381,"Other"
4382,"Other"
4383,"Other"
4384,"Other"
4385,"Other"
4386,"Other"
4387,"Other"
4388,"Other"
4389,"Other"
4390,"Other"
4391,"Other"
4392,"Other"
4393,"Other"
4394,"Other"
4395,"Other"
4396,"Other"
4397,"Other"
4398,"Other"
4399,"Other"
4400,"Other"
4401,"Other"
4403,"Other"
4404,"Other"
4405,"Other"
4406,"Other"
4407,"Other"
4408,"Other"
4409,"Other"
4412,"Other"
4413,"Other"
4414,"Other"
4415,"Other"
4416,"Other"
4418,"Other"
4420,"Other"
4421,"Other"
4422,"Other"
4423,"Other"
4424,"Other"
4425,"Other"
4426,"Other"
4427,"Other"
4428,"Other"
4429,"Other"
4430,"Other"
4431,"Other"
4432,"Other"
4433,"Other"
4434,"Other"
4435,"Other"
4436,"Other"
4437,"Other"
4438,"Other"
4439,"Other"
4440,"Other"
4441,"Other"
4442,"Other"
4443,"Other"
4444,"Other"
4445,"Other"
4446,"Other"
4447,"Other"
4448,"Other"
4449,"Other"
4450,"Other"
4451,"Other"
4452,"Other"
4453,"Other"
4454,"Other"
4455,"Other"
4456,"Other"
4457,"Other"
4458,"Other"
4459,"Other"
4460,"Other"
4461,"Other"
4462,"Other"
4463,"Other"
4464,"Other"
4465,"Other"
4467,"Other"
4468,"Other"
4469,"Other"
4470,"Other"
4471,"Other"
4472,"Other"
4473,"Other"
4474,"Other"
4475,"Other"
4476,"Other"
4477,"Other"
4478,"Other"
4479,"Other"
4480,"Other"
4481,"Other"
4482,"Other"
4483,"Other"
4485,"Other"
4486,"Other"
4487,"Other"
4488,"Other"
4489,"Other"
4490,"Other"
4491,"Other"
4492,"Other"
4493,"Other"
4494,"Other"
4495,"Other"
4496,"Other"
4497,"Other"
4498,"Other"
4499,"Other"
4500,"Other"
4502,"Other"
4503,"Other"
4504,"Other"
4505,"Other"
4506,"Other"
4507,"Other"
4508,"Other"
4509,"Other"
4510,"Other"
4512,"Other"
5757,"Other"
5758,"Other"
5759,"Other"
5761,"Other"
5871,"Other"
5872,"Other"
5873,"Other"
5874,"Other"
5875,"Other"
5876,"Other"
5877,"Other"
5878,"Other"
5879,"Other"
5880,"Other"
5881,"Other"
5882,"Other"
5883,"Other"
5884,"Other"
5885,"Other"
5886,"Other"
5887,"Other"
5888,"Other"
5889,"Other"
5890,"Other"
5892,"Other"
5893,"Other"
5894,"Other"
5895,"Other"
5896,"Other"
5897,"Other"
5898,"Other"
5899,"Other"
5900,"Other"
5901,"Other"
5902,"Other"
5903,"Other"
5904,"Other"
5905,"Other"
5906,"Other"
5907,"Other"
5908,"Other"
5910,"Other"
5911,"Other"
5912,"Other"
5956,"Other"
5957,"Other"
5958,"Other"
5959,"Other"
5960,"Other"
5961,"Other"
5962,"Other"
5963,"Other"
5964,"Other"
5965,"Other"
5966,"Other"
5967,"Other"
5968,"Other"
5969,"Other"
5970,"Other"
5971,"Other"
5972,"Other"
5973,"Other"
5974,"Other"
5975,"Other"
5976,"Other"
5977,"Other"
5978,"Other"
5979,"Other"
5980,"Other"
5981,"Other"
5982,"Other"
6241,"Other"
7833,"Other"
8806,"Other"
9026,"Other"
9510,"Other"
9511,"Other"
9515,"Other"
9516,"Other"
9517,"Other"
9519,"Other"
9532,"Other"
9535,"Other"
9537,"Other"
9544,"Other"
9547,"Other"
9548,"Other"
9550,"Other"
9551,"Other"
9553,"Other"
9556,"Other"
9562,"Other"
9565,"Other"
9937,"Other"
10167,"Other"
10169,"Other"
10170,"Other"
10171,"Other"
10172,"Other"
10173,"Other"
10174,"Other"
10175,"Other"
10176,"Other"
10177,"Other"
10178,"Other"
10179,"Other"
10180,"Other"
10181,"Other"
10182,"Other"
10183,"Other"
10185,"Other"
10186,"Other"
10187,"Other"
10189,"Other"
10190,"Other"
10191,"Other"
10192,"Other"
10193,"Other"
10194,"Other"
10195,"Other"
10196,"Other"
10197,"Other"
10198,"Other"
10199,"Other"
10200,"Other"
10201,"Other"
10202,"Other"
10203,"Other"
10204,"Other"
10205,"Other"
10274,"Other"
10275,"Other"
10329,"Other"
10330,"Other"
10331,"Other"
10736,"Other"
10738,"Other"
10739,"Other"
10740,"Other"
10741,"Other"
10742,"Other"
10743,"Other"
10744,"Other"
10745,"Other"
10746,"Other"
10747,"Other"
10748,"Other"
12009,"Other"
12010,"Other"
12011,"Other"
12012,"Other"
12187,"Other"
12189,"Other"
12190,"Other"
12196,"Other"
12197,"Other"
12203,"Other"
12205,"Other"
12206,"Other"
12207,"Other"
12209,"Other"
12210,"Other"
12211,"Other"
12213,"Other"
12216,"Other"
12223,"Other"
12224,"Other"
12228,"Other"
12232,"Other"
12238,"Other"
12240,"Other"
12244,"Other"
12247,"Other"
12254,"Other"
12256,"Other"
12259,"Other"
12262,"Other"
12263,"Other"
12267,"Other"
12270,"Other"
12271,"Other"
12273,"Other"
12277,"Other"
12283,"Other"
12285,"Other"
12287,"Other"
12288,"Other"
12293,"Other"
12296,"Other"
12297,"Other"
12299,"Other"
12302,"Other"
12303,"Other"
12309,"Other"
12310,"Other"
12317,"Other"
12319,"Other"
12325,"Other"
12330,"Other"
12334,"Other"
12343,"Other"
12344,"Other"
12345,"Other"
12348,"Other"
12350,"Other"
12355,"Other"
12368,"Other"
12370,"Other"
12377,"Other"
12380,"Other"
12386,"Other"
12388,"Other"
12389,"Other"
12393,"Other"
12396,"Other"
12397,"Other"
12398,"Other"
12400,"Other"
12402,"Other"
12406,"Other"
12411,"Other"
12414,"Other"
12415,"Other"
12417,"Other"
12419,"Other"
12420,"Other"
12421,"Other"
12423,"Other"
12427,"Other"
12428,"Other"
12429,"Other"
12430,"Other"
12431,"Other"
12432,"Other"
12434,"Other"
12439,"Other"
12441,"Other"
12455,"Other"
12456,"Other"
12458,"Other"
12465,"Other"
12469,"Other"
12470,"Other"
12471,"Other"
12472,"Other"
12473,"Other"
12474,"Other"
12476,"Other"
12481,"Other"
12528,"Other"
12529,"Other"
12530,"Other"
12531,"Other"
12532,"Other"
12533,"Other"
12534,"Other"
12535,"Other"
12536,"Other"
12537,"Other"
12538,"Other"
12539,"Other"
12540,"Other"
12541,"Other"
12544,"Other"
12554,"Other"
12555,"Other"
12556,"Other"
12557,"Other"
12558,"Other"
12559,"Other"
12560,"Other"
12562,"Other"
12563,"Other"
12564,"Other"
12565,"Other"
12566,"Other"
12567,"Other"
12568,"Other"
12569,"Other"
12570,"Other"
12590,"Other"
12591,"Other"
12592,"Other"
12594,"Other"
12595,"Other"
12596,"Other"
12599,"Other"
12600,"Other"
12601,"Other"
12602,"Other"
12603,"Other"
12604,"Other"
12605,"Other"
12642,"Other"
12643,"Other"
12813,"Other"
12857,"Other"
12907,"Other"
12977,"Other"
13080,"Other"
13131,"Other"
13138,"Other"
13295,"Other"
13330,"Other"
13331,"Other"
13332,"Other"
13334,"Other"
13348,"Other"
13349,"Other"
13350,"Other"
13351,"Other"
13352,"Other"
13353,"Other"
13354,"Other"
13358,"Other"
13359,"Other"
13449,"Other"
13452,"Other"
13462,"Other"
13482,"Other"
13587,"Other"
13588,"Other"
13589,"Other"
13590,"Other"
13592,"Other"
13593,"Other"
13594,"Other"
13596,"Other"
13597,"Other"
13598,"Other"
13600,"Other"
13601,"Other"
13602,"Other"
13603,"Other"
13605,"Other"
13606,"Other"
13607,"Other"
13608,"Other"
13609,"Other"
13611,"Other"
13612,"Other"
13613,"Other"
13614,"Other"
13615,"Other"
13616,"Other"
13617,"Other"
13618,"Other"
13619,"Other"
13620,"Other"
13621,"Other"
13622,"Other"
13623,"Other"
13624,"Other"
13625,"Other"
13627,"Other"
13628,"Other"
13629,"Other"
13630,"Other"
13631,"Other"
13632,"Other"
13633,"Other"
13634,"Other"
13635,"Other"
13636,"Other"
13637,"Other"
13638,"Other"
13639,"Other"
13640,"Other"
13641,"Other"
13642,"Other"
13643,"Other"
13644,"Other"
13645,"Other"
13646,"Other"
13647,"Other"
13648,"Other"
13649,"Other"
13650,"Other"
13651,"Other"
13652,"Other"
13653,"Other"
13654,"Other"
13655,"Other"
13656,"Other"
13657,"Other"
13658,"Other"
13659,"Other"
13660,"Other"
13661,"Other"
13662,"Other"
13663,"Other"
13664,"Other"
13665,"Other"
13666,"Other"
13667,"Other"
13668,"Other"
13669,"Other"
13670,"Other"
13671,"Other"
13672,"Other"
13673,"Other"
13674,"Other"
13675,"Other"
13676,"Other"
13689,"Other"
14121,"Other"
14122,"Other"
14123,"Other"
14124,"Other"
14125,"Other"
14127,"Other"
14128,"Other"
14129,"Other"
14130,"Other"
14131,"Other"
14132,"Other"
14133,"Other"
14134,"Other"
14135,"Other"
14137,"Other"
14138,"Other"
14139,"Other"
14140,"Other"
14141,"Other"
14142,"Other"
14144,"Other"
14145,"Other"
14146,"Other"
14147,"Other"
14148,"Other"
14149,"Other"
14150,"Other"
14151,"Other"
14152,"Other"
14153,"Other"
14154,"Other"
14155,"Other"
14156,"Other"
14157,"Other"
14158,"Other"
14159,"Other"
14160,"Other"
14161,"Other"
14162,"Other"
14163,"Other"
14164,"Other"
14165,"Other"
14166,"Other"
14167,"Other"
14168,"Other"
14169,"Other"
14170,"Other"
14171,"Other"
14172,"Other"
14173,"Other"
14174,"Other"
14175,"Other"
14176,"Other"
14177,"Other"
14178,"Other"
15213,"Other"
15605,"Other"
16908,"Other"
16946,"Other"
16956,"Other"
16988,"Other"
16996,"Other"
17056,"Other"
17238,"Other"
17268,"Other"
17612,"Other"
17613,"Other"
17614,"Other"
17615,"Other"
17616,"Other"
17617,"Other"
17618,"Other"
17619,"Other"
17620,"Other"
17624,"Other"
17684,"Other"
18196,"Other"
18197,"Other"
18198,"Other"
18199,"Other"
18200,"Other"
18201,"Other"
18206,"Other"
18207,"Other"
18208,"Other"
18209,"Other"
18211,"Other"
18409,"Other"
18410,"Other"
18411,"Other"
18412,"Other"
18413,"Other"
18415,"Other"
18462,"Other"
18463,"Other"
18464,"Other"
18465,"Other"
18466,"Other"
18467,"Other"
18840,"Other"
19043,"Other"
19128,"Other"
19205,"Other"
19287,"Other"
19288,"Other"
19290,"Other"
19293,"Other"
19295,"Other"
19298,"Other"
19640,"Other"
19641,"Other"
19644,"Other"
19662,"Other"
19669,"Other"
19700,"Other"
19708,"Other"
19841,"Other"
19856,"Other"
19867,"Other"
19956,"Other"
19991,"Other"
20003,"Other"
20027,"Other"
20069,"Other"
20354,"Other"
20355,"Other"
20356,"Other"
20357,"Other"
20358,"Other"
20359,"Other"
20360,"Other"
20361,"Other"
20362,"Other"
20363,"Other"
20364,"Other"
20365,"Other"
20366,"Other"
20367,"Other"
20368,"Other"
20369,"Other"
20370,"Other"
20371,"Other"
20372,"Other"
20373,"Other"
20374,"Other"
20375,"Other"
20376,"Other"
20377,"Other"
20378,"Other"
20379,"Other"
20380,"Other"
20381,"Other"
20382,"Other"
20383,"Other"
20384,"Other"
20385,"Other"
20386,"Other"
20387,"Other"
20388,"Other"
20389,"Other"
20390,"Other"
20391,"Other"
20392,"Other"
20393,"Other"
20396,"Other"
20465,"Other"
20466,"Other"
20467,"Other"
20468,"Other"
20469,"Other"
20470,"Other"
20471,"Other"
20472,"Other"
20473,"Other"
20474,"Other"
20475,"Other"
20476,"Other"
20477,"Other"
20478,"Other"
20479,"Other"
20480,"Other"
20481,"Other"
20482,"Other"
20483,"Other"
20484,"Other"
20485,"Other"
20486,"Other"
20487,"Other"
20488,"Other"
20489,"Other"
20490,"Other"
20491,"Other"
20492,"Other"
20493,"Other"
20494,"Other"
20495,"Other"
20496,"Other"
20497,"Other"
20498,"Other"
20499,"Other"
20500,"Other"
20501,"Other"
20502,"Other"
20503,"Other"
20504,"Other"
20505,"Other"
20506,"Other"
20507,"Other"
20508,"Other"
20509,"Other"
20510,"Other"
20511,"Other"
20512,"Other"
20513,"Other"
20514,"Other"
20515,"Other"
20516,"Other"
20517,"Other"
20518,"Other"
20519,"Other"
20520,"Other"
20521,"Other"
20522,"Other"
20523,"Other"
20524,"Other"
20525,"Other"
20526,"Other"
20527,"Other"
20528,"Other"
20529,"Other"
20530,"Other"
20531,"Other"
20532,"Other"
20533,"Other"
20534,"Other"
20535,"Other"
20536,"Other"
20537,"Other"
20538,"Other"
20539,"Other"
20540,"Other"
20541,"Other"
20542,"Other"
20543,"Other"
20544,"Other"
20545,"Other"
20546,"Other"
20547,"Other"
20548,"Other"
20549,"Other"
20550,"Other"
20551,"Other"
20552,"Other"
20553,"Other"
20554,"Other"
20555,"Other"
20556,"Other"
20557,"Other"
20558,"Other"
20559,"Other"
20560,"Other"
20561,"Other"
20562,"Other"
20563,"Other"
20564,"Other"
20565,"Other"
20566,"Other"
20567,"Other"
20568,"Other"
20569,"Other"
20570,"Other"
20571,"Other"
20572,"Other"
20573,"Other"
20574,"Other"
20575,"Other"
20576,"Other"
20577,"Other"
20578,"Other"
20579,"Other"
20580,"Other"
20581,"Other"
20582,"Other"
20583,"Other"
20584,"Other"
20585,"Other"
20586,"Other"
20587,"Other"
20588,"Other"
20589,"Other"
20590,"Other"
20591,"Other"
20592,"Other"
20593,"Other"
20595,"Other"
20794,"Other"
20801,"Other"
20806,"Other"
21288,"Other"
21294,"Other"
21297,"Other"
21302,"Other"
21790,"Other"
21939,"Other"
22192,"Other"
22334,"Other"
22340,"Other"
22355,"Other"
22357,"Other"
22362,"Other"
22397,"Other"
22401,"Other"
22408,"Other"
22423,"Other"
22938,"Other"
23069,"Other"
23071,"Other"
23072,"Other"
23073,"Other"
23075,"Other"
23076,"Other"
23077,"Other"
23078,"Other"
23079,"Other"
23080,"Other"
23225,"Other"
23226,"Other"
23227,"Other"
23228,"Other"
23229,"Other"
23231,"Other"
23232,"Other"
23234,"Other"
23235,"Other"
23236,"Other"
23237,"Other"
23238,"Other"
23239,"Other"
23241,"Other"
23242,"Other"
23243,"Other"
23244,"Other"
23245,"Other"
23246,"Other"
23247,"Other"
23248,"Other"
23249,"Other"
23250,"Other"
23251,"Other"
23252,"Other"
23253,"Other"
23254,"Other"
23256,"Other"
23257,"Other"
23258,"Other"
23259,"Other"
23260,"Other"
23261,"Other"
23262,"Other"
23263,"Other"
23264,"Other"
23265,"Other"
23268,"Other"
23269,"Other"
23270,"Other"
23271,"Other"
23612,"Other"
23616,"Other"
23618,"Other"
23619,"Other"
23620,"Other"
23621,"Other"
23622,"Other"
23624,"Other"
23625,"Other"
23626,"Other"
23627,"Other"
23628,"Other"
23629,"Other"
23631,"Other"
23634,"Other"
23845,"Other"
23850,"Other"
23862,"Other"
23879,"Other"
24056,"Other"
24126,"Other"
24181,"Other"
24182,"Other"
24201,"Other"
24210,"Other"
24220,"Other"
24275,"Other"
24288,"Other"
24344,"Other"
24385,"Other"
24447,"Other"
24523,"Other"
24573,"Other"
24591,"Other"
24626,"Other"
24797,"Other"
24947,"Other"
24972,"Other"
25002,"Other"
25082,"Other"
25148,"Other"
25183,"Other"
25328,"Other"
25544,"Other"
25568,"Other"
25612,"Other"
25694,"Other"
25743,"Other"
25752,"Other"
25782,"Other"
25827,"Other"
25854,"Other"
25857,"Other"
27075,"Other"
27076,"Other"
27079,"Other"
27081,"Other"
27082,"Other"
27084,"Other"
27086,"Other"
27087,"Other"
27088,"Other"
27089,"Other"
27090,"Other"
27091,"Other"
27092,"Other"
27093,"Other"
27094,"Other"
27095,"Other"
27096,"Other"
27098,"Other"
27100,"Other"
27101,"Other"
27102,"Other"
27104,"Other"
27105,"Other"
27106,"Other"
27108,"Other"
27109,"Other"
27110,"Other"
27113,"Other"
27114,"Other"
27123,"Other"
27126,"Other"
27141,"Other"
27205,"Other"
27208,"Other"
27228,"Other"
27247,"Other"
27284,"Other"
27310,"Other"
27353,"Other"
27392,"Other"
27474,"Other"
27502,"Other"
27506,"Other"
27521,"Other"
27551,"Other"
27626,"Other"
27642,"Other"
27645,"Other"
27646,"Other"
27648,"Other"
27649,"Other"
27650,"Other"
27651,"Other"
27652,"Other"
27653,"Other"
27654,"Other"
27655,"Other"
27656,"Other"
27657,"Other"
27658,"Other"
27659,"Other"
27662,"Other"
27663,"Other"
27664,"Other"
27665,"Other"
27666,"Other"
27667,"Other"
27668,"Other"
27669,"Other"
27670,"Other"
27671,"Other"
27672,"Other"
27673,"Other"
27676,"Other"
27677,"Other"
27688,"Other"
28399,"Other"
28400,"Other"
28401,"Other"
28402,"Other"
28403,"Other"
28405,"Other"
28407,"Other"
28409,"Other"
28411,"Other"
28413,"Other"
28415,"Other"
28416,"Other"
28417,"Other"
28418,"Other"
28419,"Other"
28420,"Other"
28422,"Other"
28424,"Other"
28425,"Other"
28426,"Other"
28427,"Other"
28428,"Other"
28429,"Other"
28430,"Other"
28431,"Other"
28432,"Other"
28433,"Other"
28434,"Other"
28435,"Other"
28436,"Other"
28437,"Other"
28438,"Other"
28439,"Other"
28441,"Other"
28442,"Other"
28443,"Other"
28444,"Other"
28445,"Other"
28446,"Other"
28447,"Other"
28852,"Other"
29119,"Other"
29600,"Other"
29603,"Other"
29641,"Other"
29717,"Other"
29956,"Other"
29957,"Other"
29959,"Other"
29961,"Other"
29962,"Other"
29963,"Other"
29964,"Other"
29965,"Other"
29966,"Other"
29967,"Other"
29968,"Other"
29969,"Other"
29970,"Other"
29971,"Other"
29972,"Other"
29975,"Other"
29976,"Other"
29977,"Other"
29978,"Other"
29979,"Other"
29980,"Other"
29981,"Other"
30003,"Other"
30004,"Other"
30005,"Other"
30006,"Other"
30012,"Other"
30013,"Other"
30014,"Other"
30015,"Other"
30016,"Other"
30018,"Other"
30021,"Other"
30023,"Other"
30024,"Other"
30025,"Other"
30026,"Other"
30029,"Other"
30030,"Other"
30031,"Other"
30032,"Other"
30033,"Other"
30035,"Other"
30036,"Other"
30037,"Other"
30038,"Other"
30039,"Other"
30040,"Other"
30041,"Other"
30043,"Other"
30045,"Other"
30047,"Other"
30048,"Other"
30049,"Other"
30050,"Other"
30052,"Other"
30055,"Other"
30056,"Other"
30058,"Other"
30059,"Other"
30060,"Other"
30061,"Other"
30065,"Other"
30066,"Other"
30067,"Other"
